Lat_norm,Lon_norm,KMeans_Cluster,DBSCAN_Cluster
1.9888106252194808,-0.354171049576993,5,1
0.9251145939899397,-0.6587129008124251,5,1
0.2813390933798232,0.1754591383238037,2,5
-0.8820793583366378,-0.937779405257284,3,2
-1.9522511561733293,0.26304418368200955,3,2
0.4342900787086668,-1.4290978675573165,0,0
-1.0730724247594112,0.9866956975767662,1,3
0.16541921557492983,-0.4403529282264669,0,0
0.7608033123626065,-0.3405289872868024,5,1
0.494907476176436,-1.411682184188638,4,4
-0.9519644842565077,0.26285246397498085,3,2
-1.9380587574324415,0.10013339867584826,3,2
0.5445612798838425,-1.4350960910398078,4,4
0.6832205294449478,-0.027264355169041698,2,5
-0.7357130333779498,0.8927120853315053,1,3
0.3823148873049384,0.3572070324270467,2,5
1.1439483233918026,0.21441428264700885,5,1
0.7166902714042641,-0.6732795673409849,0,0
1.380119897336603,-1.6775754834166972,4,4
-1.0303634631640375,1.400659179172854,1,3
0.4025662567599428,-0.5762085377889354,0,0
-1.6020258156658065,0.37082041891003625,3,2
0.35224861149545256,-0.27970604147393185,0,0
0.8454523621231357,-0.8208629215597602,0,0
-1.653185560401578,-0.5769454535321549,3,2
-0.4979042372091741,-0.08394707672816254,3,2
0.29514101471825177,-0.1556141525953502,2,5
0.4321176216206503,0.7002851714932548,2,5
0.6477689002470326,-1.4110130707236874,4,4
0.3528256239371305,-1.4008873941385078,0,0
-1.9432542787653784,2.174230243232667,1,3
0.8557995521662045,-1.3181802001675886,4,4
0.15043412649557075,-0.8345941109017395,0,0
0.8289030808843119,0.17192605188293755,2,5
2.0078163334877144,-0.06621457057284544,5,1
1.5686159695955288,-0.6604823827528506,5,1
0.8719807895472947,-1.6933244807548415,4,4
-1.39305339293559,0.3832732058653015,3,2
0.40502994644772694,-0.2337652638224691,0,0
1.0106521320109259,0.5368520904461666,2,5
0.23271780912868337,0.41722819046933735,2,5
0.4053189310817526,-1.730031224971498,4,4
0.5655457858789423,-0.7705070519625595,0,0
0.8586640022583747,-0.6885455983631995,0,0
1.2207026329685833,-2.0212512750904335,4,4
0.49241863232907396,0.684340897496254,2,5
1.4089479475380207,-0.7619356278522808,5,1
-1.9706697534463575,0.5590594284012512,3,2
0.3475711136791688,-1.6319483781086261,4,4
0.5885241682629372,-1.3952538090386408,4,4
-0.23149216435080752,0.6890651224373573,2,5
0.9087946283063831,-0.5748586067935694,5,1
0.8549890279666392,-1.9605431341341744,4,4
0.08931240080989582,0.039565249183765965,2,5
0.07445279432755163,-0.5207033366854918,0,0
0.27828355467692306,-0.3207917999816608,0,0
1.740670939640853,-0.10174525099055555,5,1
0.160126051835359,-0.6571235022652743,0,0
0.39430521345087916,-1.6343252011161056,4,4
0.8097130279024103,-0.8666743108517809,0,0
-1.5639086986303785,0.3487119811554232,3,2
-0.5129822883153659,1.407255834404902,1,3
1.4891003281470476,-3.5233969454724057,4,4
-1.0002690820196019,0.9107294863954465,1,3
-1.0653860075900046,-1.238604004632913,3,2
-0.6428726618285225,-0.5943279217453655,3,2
-1.2651128472120532,0.7271627364722169,1,3
1.3849571505804914,-0.6988119778026327,5,1
-0.3722026653017859,-0.4403785552179875,0,0
-0.8192456511580473,0.8957526186244826,1,3
1.9729844050232852,-0.00939941183836152,5,1
1.8171571879565167,-0.07559598038112457,5,1
0.4539742230188315,-0.8157576623814327,0,0
-0.9933071438403179,1.785392019671263,1,3
-0.6485137760710837,-1.2114818060532204,0,0
0.46962728068954995,-0.6422959248463969,0,0
0.4072126058415825,0.6870068837547433,2,5
1.6114357386068183,-1.771943043212163,4,4
-1.1338527939748075,1.113185598733166,1,3
0.43380652399915587,0.6595081733476844,2,5
-1.952741685340504,0.8113819398798184,1,3
-0.7879282844601572,-0.23493368864416625,3,2
-0.295626659751405,1.1001457961502408,1,3
-1.146776198797935,0.023593925414369075,3,2
-1.565258688480736,1.1520962980954894,1,3
-1.1055163104631893,0.2207429469604577,3,2
-1.2465457804519227,0.2742939078794749,3,2
0.871432101473179,-1.0592432148219793,4,4
0.1411641731338701,0.14294956346671825,2,5
0.8483630050280113,-0.04460520704495333,5,1
0.4303982391331632,0.18547807247661108,2,5
-1.0093793491219603,0.07162178693468357,3,2
0.248220841028444,0.4940241199625059,2,5
-0.7671667536043563,0.07041496397040446,3,2
-0.8148857390160731,1.0596977821793787,1,3
-1.2906422325764193,2.076927046349212,1,3
0.5863657753703847,-0.7715179546288944,0,0
0.4423812910927404,0.6591488365171871,2,5
0.6518927644647484,0.7374421580685926,2,5
0.3442497616808116,0.6129733847299191,2,5
-0.5126615093770119,-0.14504944651921586,3,2
1.9921074225159061,0.018756081267022988,5,1
0.400120447045373,0.688385033235187,2,5
1.4250395544926835,-0.8454180002060608,5,1
-0.7873308212948447,-0.8585885631157609,3,2
0.4302893914821964,0.8339886557809557,2,5
-0.4105471727117452,-0.046034542756968035,3,2
0.648962685302803,-0.028158674502610663,2,5
-0.644180712708904,1.500479275216882,1,3
-0.613029568662877,-0.2302215912150364,3,2
-1.0303634631640375,1.400659179172854,1,3
-0.6810616676536064,-0.7383472271037718,3,2
0.29163417673129005,-1.2620869671646717,0,0
-0.7756166721425392,-1.1073846616726812,0,0
1.8483313995888009,0.009447656724126712,5,1
-1.1972679634142758,0.1827684203990278,3,2
0.488649231950809,0.25393637122619267,2,5
0.9337838678662234,-1.1298374801219948,4,4
0.8837691215669546,-1.1748386804616044,4,4
0.592933604818104,0.28984214068991226,2,5
1.067246143562684,0.3051719427782761,5,1
0.17309704436270804,0.03630594641136376,2,5
0.6749462058463834,-0.6687757548520391,0,0
-1.9996060287852,0.8810519396990566,1,3
-1.6133227539161592,0.6253399579466168,1,3
-0.3601843606291853,0.8237485469721308,2,5
0.6319387835769988,-0.8977344278118685,0,0
-1.2916194751330998,0.9132165749117517,1,3
0.677480032063334,-0.35837438432011715,5,1
0.18225466860868658,-0.8418560177654144,0,0
0.982426686475743,-0.49492409070020976,5,1
-1.0170339258749181,-0.7227480282541019,3,2
-1.4432675856666974,0.842049725045798,1,3
-0.3221006287659904,1.1208310635759111,1,3
0.24243216801311546,-0.8957317622679835,0,0
-0.41845226506560096,-0.9986108200034559,0,0
0.8930853714936724,-0.9926577698098509,0,0
1.2050564921153368,0.20147968115056758,5,1
0.5256453749625286,0.6061830280605179,2,5
1.4720486899831742,-1.4713229685704794,4,4
1.1056942994824965,0.4035826897923318,5,1
-0.4634080395368377,0.3882368814205025,3,2
0.1919405647891956,0.7225790280686435,2,5
-0.5420736963421211,0.5927414931677681,3,2
0.8342520633409234,-1.89763520474803,4,4
-0.5301411371500991,0.8852726526927385,1,3
-1.6021722216357301,1.6787445069067293,1,3
-0.8069171502778013,0.31894361362048784,3,2
-1.2094995135696103,-0.5722425703024993,3,2
0.981980263548035,0.400630944793792,2,5
0.4206602477890413,0.686415633660553,2,5
0.32560828149264326,0.690787957494238,2,5
0.40744857306967114,-0.8881312843978821,0,0
-1.7864778668367696,0.041981706797979,3,2
-0.507424786868024,-0.20647245011668872,3,2
-0.523662453951626,-0.9316095503768916,0,0
-0.6317297726313376,0.7516821609101202,1,3
0.2743034565103662,-0.19908581280685156,0,0
-0.8919900856690831,0.17822292382155333,3,2
-0.2634921287091994,0.5865098150759365,2,5
1.8189031310230872,-0.036807216717476963,5,1
0.4625648411524189,0.10001004019677824,2,5
1.3630709221474724,0.003643795255763783,5,1
-0.1560051771275494,0.45901502419564605,2,5
0.351491658047268,-1.5564548180827913,4,4
-0.7919803636405287,-0.5673474761673548,3,2
0.5629327390458629,0.4555430326377335,2,5
