Lat_norm,Lon_norm,Hierarchical_Cluster
0.39430521345087916,-1.6343252011161056,1
0.2365489536309566,-0.5697147631559363,5
-0.8320993805732112,-0.233168356480873,3
1.0158722887420462,-1.390288795392203,1
0.46962728068954995,-0.6422959248463969,5
-1.3522718025290503,0.15525031613547174,0
0.8828882763897419,-0.8846892898009612,5
-0.3965578286758231,-0.9377287949133305,3
0.35114637051902037,-0.1663412081186818,5
-0.9714314289699091,0.3046431256587576,0
0.5128508880890512,0.10370688192778942,4
-1.0417825293548577,0.0814942254828909,0
0.7228337886839952,-1.2003095725933086,1
1.9513017270004844,-0.32374913447613624,2
0.8039927045717091,-0.03214813480937451,2
-0.8462619217185778,0.6777936838954781,0
0.10486670938317486,0.7254586855088416,0
-1.1058987989414204,1.833382262190783,0
1.1637574776497082,-1.3051881284914917,1
0.35247979459151024,-0.2493514713289798,5
1.6287486595507794,-4.341087881881659,1
1.1323460883462184,0.22818016073887423,2
0.5928880460470117,-0.5427843859103575,5
0.5616735439529297,-0.32829273401244335,5
1.183189619243218,-0.7596086868607503,2
1.271123696182325,-1.0441245262973822,2
0.4392426468278623,0.7438798006129322,4
-0.8417684458312018,1.1017862623639498,0
0.21363667296592914,-1.691958018401935,1
0.22976065062634207,0.643222431968723,4
0.023187153116185286,-0.8499394450135177,5
1.662197455081127,-0.48418158784286186,2
-0.4190061292247704,1.2670192626968915,0
1.4738813353567786,-3.759697217955886,1
0.1376126870900693,0.16086393149098333,4
-1.7534742030948436,0.18351331387732905,0
0.36991133895512335,0.611768424930952,4
-1.0825640505932168,2.000898080373797,0
-1.1119135827199829,0.31654548277741623,0
1.3653029330339466,-0.8428990515636929,2
0.22502283816169757,-1.7289969649877759,1
0.15072608536119222,-0.7933037768465225,5
1.0517749520793722,-0.30441134205521564,5
-1.1688040605967538,0.8902782155908789,0
-2.2501010751619575,0.8871341411220781,0
-0.8762337253294138,1.5785113301826907,0
0.8979355937702905,-1.155163689001109,1
-1.5652818482912336,0.6365915453091533,0
-0.9432389881820897,1.4652247158934801,0
